customer_id,call_duration,monthly_data_usage,contract_length,churn
C00536,"[52, 24, 24, 58, 11, 13, 27, 8, 10, 8, 20, 8, 9, 7, 14, 28, 2, 57, 43, 8, 13, 21, 47, 28, 35, 23, 46, 15, 2, 51]",29.39,28,0
C00537,"[12, 57, 52, 36, 3, 5, 3, 57, 47, 19, 2, 44, 37, 54, 17, 14, 28, 27, 54, 10, 3, 36, 38, 56, 25, 22, 48, 39, 47, 30]",2.61,10,0
C00538,"[21, 30, 28, 31, 57, 52, 26, 43, 22, 21, 1, 37, 13, 21, 46, 9, 17, 47, 21, 31, 39, 59, 54, 22, 12, 55, 6, 53, 16, 26]",48.48,21,0
C00539,"[5, 9, 46, 40, 14, 44, 42, 30, 52, 52, 26, 53, 45, 29, 19, 47, 8, 23, 53, 42, 35, 31, 53, 35, 32, 58, 5, 16, 17, 32]",35.44,28,0
C00540,"[38, 58, 32, 52, 20, 48, 56, 2, 20, 47, 18, 1, 58, 29, 29, 19, 44, 40, 6, 44, 39, 50, 54, 46, 8, 24, 20, 54, 14, 5]",17.13,33,0
C00541,"[41, 40, 34, 16, 45, 7, 16, 7, 27, 14, 14, 44, 33, 33, 44, 20, 53, 47, 36, 7, 32, 48, 3, 39, 29, 24, 22, 6, 48, 24]",7.78,11,0
C00542,"[40, 23, 54, 38, 10, 16, 11, 32, 45, 6, 24, 33, 53, 51, 12, 56, 27, 38, 18, 45, 39, 55, 13, 53, 40, 30, 53, 49, 41, 52]",7.6,1,0
C00543,"[13, 34, 36, 30, 25, 2, 36, 18, 5, 19, 42, 18, 57, 32, 21, 10, 37, 49, 22, 13, 55, 17, 9, 24, 44, 14, 46, 8, 55, 37]",8.8,33,0
C00544,"[19, 28, 46, 41, 30, 7, 59, 58, 26, 40, 46, 54, 46, 11, 14, 21, 8, 3, 28, 29, 23, 18, 35, 13, 12, 47, 50, 5, 39, 11]",2.76,3,0
C00545,"[58, 59, 11, 59, 47, 42, 47, 31, 31, 13, 14, 49, 45, 42, 25, 33, 33, 15, 16, 44, 58, 56, 38, 6, 44, 25, 15, 4, 56, 4]",45.16,26,0
C00546,"[30, 34, 27, 31, 56, 32, 44, 39, 52, 9, 41, 8, 14, 33, 23, 21, 55, 12, 57, 2, 13, 59, 4, 20, 50, 51, 48, 59, 14, 30]",27.27,15,1
C00547,"[29, 8, 12, 41, 38, 26, 50, 2, 55, 40, 56, 14, 6, 42, 40, 31, 17, 25, 32, 12, 49, 13, 19, 44, 48, 25, 31, 59, 37, 25]",35.15,14,0
C00548,"[16, 57, 38, 43, 49, 58, 23, 14, 6, 25, 23, 43, 12, 13, 36, 39, 34, 6, 38, 50, 52, 40, 8, 8, 40, 33, 34, 44, 15, 36]",41.49,23,0
C00549,"[57, 35, 46, 22, 23, 40, 45, 55, 51, 22, 5, 31, 13, 28, 58, 20, 33, 16, 29, 23, 24, 34, 7, 38, 37, 4, 34, 42, 22, 5]",39.68,8,0
C00550,"[50, 42, 23, 54, 15, 31, 59, 9, 43, 58, 53, 25, 25, 49, 21, 9, 55, 48, 38, 22, 43, 23, 49, 4, 29, 15, 1, 54, 30, 29]",44.19,20,0
C00551,"[20, 33, 41, 44, 36, 22, 13, 7, 8, 28, 45, 43, 9, 25, 56, 16, 10, 11, 31, 12, 31, 14, 51, 44, 32, 50, 53, 17, 35, 1]",48.38,6,0
C00552,"[29, 51, 4, 23, 28, 16, 12, 53, 21, 45, 17, 40, 13, 52, 58, 32, 37, 50, 15, 12, 49, 57, 15, 34, 6, 17, 48, 49, 57, 20]",22.23,33,0
C00553,"[9, 59, 5, 23, 33, 38, 56, 14, 17, 57, 19, 33, 1, 13, 46, 27, 6, 59, 6, 33, 30, 46, 35, 23, 10, 51, 19, 51, 28, 23]",47.54,28,0
C00554,"[4, 20, 19, 42, 27, 57, 34, 4, 56, 38, 7, 48, 7, 50, 52, 26, 26, 54, 19, 9, 20, 42, 45, 50, 16, 54, 17, 22, 13, 12]",36.3,30,0
C00555,"[10, 1, 32, 30, 8, 21, 22, 18, 2, 48, 44, 9, 3, 54, 26, 21, 30, 28, 36, 26, 34, 8, 10, 48, 55, 43, 50, 54, 14, 40]",4.0,17,0
C00556,"[55, 15, 17, 53, 18, 32, 38, 23, 46, 23, 35, 39, 15, 53, 24, 28, 16, 16, 40, 39, 6, 2, 54, 13, 44, 47, 59, 9, 34, 17]",34.25,9,0
C00557,"[27, 29, 37, 43, 22, 51, 24, 7, 34, 48, 12, 23, 15, 33, 57, 13, 23, 38, 32, 45, 50, 35, 1, 47, 58, 45, 5, 57, 13, 54]",34.49,28,0
C00558,"[5, 32, 51, 21, 24, 18, 21, 54, 10, 24, 40, 47, 21, 25, 52, 57, 59, 23, 22, 4, 34, 56, 6, 28, 31, 35, 39, 42, 23, 6]",45.34,7,1
C00559,"[16, 2, 24, 17, 45, 1, 6, 5, 57, 45, 55, 50, 29, 12, 39, 47, 3, 48, 1, 27, 48, 24, 44, 19, 59, 8, 55, 44, 47, 2]",18.96,28,0
C00560,"[30, 30, 49, 39, 45, 32, 1, 38, 13, 11, 10, 48, 59, 26, 56, 55, 20, 17, 17, 4, 5, 23, 46, 52, 10, 46, 28, 33, 43, 26]",29.45,17,0
C00561,"[55, 50, 48, 29, 27, 18, 40, 10, 58, 42, 5, 10, 50, 21, 24, 38, 3, 40, 31, 41, 37, 2, 2, 39, 49, 42, 44, 34, 42, 20]",1.1,5,0
C00562,"[33, 4, 45, 44, 11, 42, 47, 5, 25, 49, 37, 34, 9, 6, 18, 14, 19, 14, 40, 17, 35, 29, 42, 17, 59, 43, 8, 1, 45, 53]",16.94,5,1
C00563,"[36, 7, 46, 5, 24, 28, 43, 17, 37, 20, 3, 37, 26, 15, 51, 48, 8, 13, 48, 3, 1, 9, 31, 41, 54, 26, 17, 56, 34, 9]",3.58,14,0
C00564,"[56, 51, 13, 5, 41, 13, 1, 25, 47, 4, 36, 52, 10, 28, 57, 6, 27, 56, 12, 52, 48, 3, 46, 33, 10, 31, 15, 7, 36, 14]",26.33,6,0
C00565,"[56, 48, 14, 3, 49, 53, 46, 50, 3, 22, 19, 35, 12, 54, 5, 10, 41, 33, 13, 35, 51, 32, 11, 48, 38, 24, 35, 19, 6, 40]",40.96,7,0
C00566,"[54, 45, 44, 42, 35, 4, 33, 13, 56, 36, 54, 43, 19, 43, 12, 11, 6, 12, 27, 41, 25, 42, 3, 3, 20, 28, 23, 48, 3, 42]",10.72,17,0
C00567,"[24, 43, 40, 6, 20, 11, 32, 27, 21, 44, 48, 50, 13, 22, 35, 47, 22, 28, 21, 46, 18, 31, 46, 37, 21, 14, 25, 27, 40, 23]",26.61,9,0
C00568,"[31, 47, 29, 47, 30, 51, 26, 20, 38, 19, 27, 25, 40, 38, 52, 23, 29, 15, 59, 3, 10, 15, 56, 16, 17, 19, 11, 48, 5, 5]",10.6,31,0
C00569,"[58, 14, 50, 26, 8, 5, 7, 16, 55, 14, 37, 56, 41, 4, 36, 48, 56, 17, 47, 36, 6, 16, 29, 36, 38, 37, 48, 57, 48, 10]",6.47,22,1
C00570,"[41, 36, 29, 14, 4, 44, 56, 42, 36, 50, 45, 13, 46, 18, 33, 21, 16, 15, 54, 57, 5, 6, 38, 3, 48, 12, 36, 33, 36, 33]",25.79,9,1
C00571,"[31, 21, 27, 27, 8, 56, 37, 32, 26, 2, 12, 22, 17, 7, 43, 4, 37, 38, 32, 11, 1, 25, 42, 52, 24, 53, 43, 56, 17, 8]",4.42,16,0
C00572,"[59, 45, 27, 52, 18, 27, 22, 16, 2, 5, 18, 3, 27, 54, 17, 16, 6, 51, 7, 50, 14, 38, 40, 15, 47, 47, 48, 33, 43, 27]",29.57,34,1
C00573,"[29, 57, 37, 5, 29, 32, 53, 6, 2, 6, 46, 43, 4, 56, 29, 59, 25, 9, 56, 3, 26, 48, 43, 27, 36, 32, 1, 57, 53, 54]",2.05,13,0
C00574,"[16, 51, 48, 11, 26, 40, 55, 1, 26, 28, 53, 58, 9, 59, 44, 22, 8, 58, 49, 42, 27, 39, 19, 25, 38, 21, 24, 24, 19, 50]",5.78,19,0
C00575,"[47, 2, 14, 53, 32, 42, 32, 28, 48, 39, 40, 42, 47, 40, 13, 12, 8, 15, 26, 12, 43, 51, 46, 27, 18, 45, 36, 49, 51, 27]",27.72,12,0
C00576,"[9, 55, 39, 1, 7, 26, 7, 52, 7, 8, 16, 3, 45, 10, 50, 7, 21, 53, 37, 31, 23, 57, 27, 56, 22, 39, 57, 27, 54, 49]",29.77,10,0
C00577,"[4, 24, 23, 48, 19, 42, 3, 27, 3, 28, 17, 31, 10, 49, 22, 30, 49, 21, 36, 53, 23, 38, 12, 25, 54, 57, 20, 49, 49, 42]",1.93,16,0
C00578,"[7, 29, 48, 29, 13, 3, 2, 16, 30, 38, 6, 45, 7, 5, 56, 7, 34, 32, 49, 13, 30, 25, 21, 59, 21, 28, 48, 58, 20, 34]",28.88,28,0
C00579,"[5, 18, 39, 43, 57, 57, 11, 54, 17, 48, 45, 22, 37, 20, 48, 54, 54, 48, 48, 46, 6, 34, 14, 48, 23, 20, 13, 47, 44, 41]",42.01,19,0
C00580,"[32, 26, 50, 53, 14, 52, 57, 36, 8, 40, 22, 22, 16, 27, 56, 10, 25, 31, 21, 27, 17, 33, 31, 50, 42, 26, 21, 36, 1, 4]",36.25,6,0
C00581,"[4, 26, 4, 49, 9, 30, 51, 45, 4, 5, 45, 23, 16, 22, 37, 8, 48, 33, 55, 38, 43, 16, 5, 16, 7, 51, 1, 9, 18, 45]",6.99,4,1
C00582,"[58, 47, 3, 24, 28, 10, 9, 13, 48, 35, 54, 23, 47, 17, 46, 7, 52, 16, 53, 40, 36, 20, 24, 47, 5, 45, 6, 28, 59, 5]",29.83,30,0
C00583,"[49, 39, 38, 2, 43, 39, 54, 21, 40, 37, 59, 18, 54, 48, 46, 12, 17, 37, 46, 38, 15, 7, 14, 50, 1, 38, 3, 37, 44, 31]",33.78,31,1
C00584,"[43, 13, 48, 18, 17, 17, 11, 20, 10, 29, 48, 34, 17, 54, 52, 42, 13, 44, 47, 39, 27, 54, 53, 26, 28, 13, 12, 44, 28, 2]",2.34,27,0
C00585,"[37, 57, 57, 34, 23, 58, 52, 45, 29, 35, 11, 48, 33, 51, 11, 9, 14, 9, 39, 48, 3, 29, 19, 36, 32, 7, 55, 28, 44, 18]",42.84,21,1
C00586,"[5, 23, 55, 22, 26, 42, 12, 40, 19, 47, 1, 3, 27, 18, 50, 30, 2, 5, 29, 33, 42, 20, 30, 42, 5, 50, 21, 58, 15, 20]",45.36,9,0
C00587,"[8, 49, 31, 12, 21, 30, 27, 44, 26, 33, 26, 26, 36, 40, 1, 59, 15, 50, 1, 11, 55, 2, 1, 31, 44, 16, 54, 22, 42, 18]",42.6,35,0
C00588,"[47, 17, 30, 10, 35, 58, 21, 16, 6, 3, 41, 43, 21, 13, 18, 58, 54, 24, 27, 54, 4, 22, 24, 40, 45, 10, 2, 40, 6, 48]",41.32,21,1
C00589,"[18, 17, 38, 45, 23, 46, 30, 58, 21, 10, 56, 43, 13, 12, 9, 4, 39, 24, 54, 34, 39, 41, 5, 15, 50, 4, 51, 52, 58, 39]",37.38,17,0
C00590,"[58, 8, 49, 45, 24, 53, 28, 55, 43, 27, 1, 34, 17, 37, 38, 26, 57, 24, 39, 21, 30, 47, 51, 48, 57, 13, 37, 3, 32, 35]",31.85,24,0
C00591,"[19, 14, 48, 22, 17, 59, 4, 45, 40, 19, 37, 2, 15, 2, 11, 45, 23, 10, 3, 5, 3, 38, 13, 42, 19, 40, 50, 35, 24, 24]",34.09,31,0
C00592,"[17, 40, 10, 2, 44, 23, 6, 2, 21, 55, 56, 35, 49, 29, 7, 29, 53, 37, 23, 33, 8, 12, 46, 48, 10, 15, 53, 24, 26, 47]",40.42,6,0
C00593,"[42, 53, 39, 58, 3, 2, 6, 21, 9, 10, 36, 59, 3, 41, 24, 22, 49, 14, 42, 45, 44, 27, 33, 22, 29, 19, 19, 6, 45, 19]",33.29,35,1
C00594,"[13, 59, 26, 22, 21, 36, 56, 2, 47, 44, 30, 27, 7, 20, 50, 31, 23, 13, 17, 4, 57, 14, 20, 13, 3, 26, 26, 18, 32, 14]",16.72,13,0
C00595,"[47, 3, 1, 26, 24, 49, 35, 14, 3, 13, 47, 50, 14, 21, 26, 3, 51, 40, 4, 36, 51, 43, 1, 40, 47, 33, 7, 53, 52, 52]",19.11,25,1
C00596,"[56, 11, 27, 14, 22, 16, 46, 12, 49, 46, 10, 24, 46, 18, 22, 9, 17, 38, 40, 58, 13, 50, 37, 6, 21, 51, 36, 7, 36, 25]",44.9,32,0
C00597,"[11, 44, 14, 45, 29, 10, 50, 48, 5, 8, 46, 5, 58, 24, 40, 57, 26, 6, 16, 36, 12, 11, 3, 44, 37, 6, 19, 18, 16, 23]",1.35,1,0
C00598,"[43, 37, 9, 3, 8, 38, 4, 12, 44, 31, 25, 53, 16, 42, 54, 14, 13, 41, 7, 12, 37, 50, 4, 2, 35, 58, 44, 3, 4, 38]",35.09,35,0
C00599,"[12, 19, 10, 1, 17, 16, 9, 57, 53, 9, 59, 55, 9, 12, 55, 41, 15, 2, 11, 11, 8, 55, 32, 6, 53, 20, 39, 35, 8, 50]",47.76,19,0
C00600,"[49, 43, 34, 57, 53, 59, 56, 19, 7, 31, 18, 40, 14, 39, 53, 59, 36, 17, 37, 44, 9, 58, 20, 45, 57, 28, 50, 20, 41, 36]",35.46,12,0
C00601,"[53, 27, 8, 32, 1, 17, 57, 9, 20, 45, 32, 2, 32, 45, 9, 30, 20, 38, 1, 57, 5, 35, 36, 1, 14, 9, 30, 24, 4, 50]",49.7,20,0
C00602,"[14, 25, 4, 25, 10, 35, 55, 7, 42, 13, 4, 50, 43, 57, 36, 56, 14, 18, 8, 32, 27, 42, 37, 23, 7, 12, 25, 3, 26, 4]",34.53,33,0
C00603,"[42, 36, 15, 32, 29, 10, 21, 54, 16, 47, 19, 29, 52, 51, 18, 58, 44, 57, 16, 1, 48, 2, 56, 15, 39, 28, 1, 5, 42, 22]",2.2,29,0
C00604,"[53, 36, 46, 13, 1, 16, 55, 41, 22, 32, 16, 51, 15, 58, 46, 52, 42, 53, 12, 1, 53, 17, 41, 55, 51, 57, 50, 28, 7, 9]",41.44,16,0
C00605,"[22, 26, 53, 12, 7, 46, 47, 15, 38, 21, 14, 2, 8, 45, 55, 6, 37, 37, 57, 33, 41, 6, 52, 26, 39, 41, 37, 14, 37, 8]",14.59,14,0
C00606,"[39, 13, 13, 40, 43, 28, 58, 18, 57, 19, 38, 32, 22, 2, 13, 23, 25, 28, 58, 11, 33, 24, 2, 30, 17, 40, 34, 38, 22, 5]",22.58,7,0
C00607,"[48, 40, 51, 16, 13, 26, 31, 52, 39, 48, 23, 48, 12, 14, 56, 18, 27, 28, 18, 16, 52, 16, 13, 58, 29, 9, 26, 28, 41, 13]",15.95,6,0
C00608,"[36, 9, 47, 14, 51, 12, 53, 58, 57, 32, 38, 3, 58, 57, 54, 52, 16, 20, 32, 56, 23, 17, 16, 38, 8, 19, 30, 57, 58, 34]",13.79,21,0
C00609,"[14, 22, 44, 17, 59, 15, 50, 48, 32, 13, 21, 49, 40, 33, 57, 58, 27, 35, 16, 28, 34, 47, 1, 41, 48, 31, 36, 44, 33, 33]",21.85,22,0
C00610,"[39, 18, 23, 23, 15, 26, 30, 25, 45, 16, 39, 48, 45, 14, 17, 12, 29, 32, 56, 24, 52, 13, 56, 20, 15, 56, 53, 4, 54, 34]",19.25,19,0
C00611,"[28, 50, 2, 57, 47, 30, 26, 51, 47, 26, 20, 42, 28, 56, 20, 11, 58, 10, 23, 37, 41, 52, 19, 45, 18, 49, 27, 6, 10, 2]",31.85,25,0
C00612,"[24, 38, 28, 28, 53, 45, 50, 39, 2, 46, 5, 50, 11, 10, 43, 59, 2, 15, 39, 41, 37, 7, 20, 34, 35, 34, 53, 22, 31, 23]",40.75,3,0
C00613,"[19, 4, 24, 20, 39, 28, 54, 39, 17, 19, 54, 48, 35, 32, 47, 46, 47, 46, 39, 57, 35, 30, 17, 42, 47, 29, 6, 17, 17, 14]",15.21,34,0
C00614,"[24, 57, 50, 57, 37, 40, 39, 55, 32, 36, 50, 37, 48, 14, 27, 59, 19, 31, 46, 9, 38, 17, 19, 44, 4, 48, 57, 11, 22, 4]",11.08,11,1
C00615,"[17, 8, 46, 59, 34, 11, 31, 11, 56, 54, 56, 38, 53, 21, 46, 30, 10, 26, 27, 8, 39, 8, 8, 55, 34, 59, 16, 41, 13, 23]",33.51,27,0
C00616,"[12, 27, 22, 32, 57, 49, 27, 2, 45, 33, 26, 28, 19, 43, 5, 33, 20, 30, 45, 8, 38, 17, 44, 1, 3, 46, 26, 31, 8, 43]",33.68,2,0
C00617,"[59, 46, 8, 35, 39, 28, 51, 4, 57, 16, 13, 20, 51, 5, 55, 37, 20, 24, 36, 34, 58, 45, 48, 54, 34, 19, 17, 5, 25, 18]",45.11,6,0
C00618,"[55, 53, 50, 8, 27, 15, 45, 13, 16, 22, 20, 13, 20, 2, 35, 47, 55, 19, 45, 37, 58, 54, 6, 14, 4, 22, 51, 55, 39, 36]",1.29,2,0
C00619,"[34, 27, 7, 3, 47, 33, 2, 42, 16, 25, 15, 24, 15, 31, 14, 54, 14, 6, 14, 17, 18, 20, 51, 17, 16, 40, 39, 52, 32, 44]",42.73,17,0
C00620,"[9, 27, 46, 52, 33, 10, 17, 49, 49, 36, 17, 18, 52, 23, 34, 8, 13, 23, 57, 54, 20, 22, 47, 52, 23, 41, 35, 3, 34, 33]",26.29,14,0
C00621,"[46, 17, 45, 19, 30, 23, 15, 59, 57, 14, 2, 39, 49, 18, 6, 59, 32, 21, 40, 28, 27, 2, 33, 16, 39, 22, 56, 43, 47, 13]",31.25,10,0
C00622,"[56, 2, 14, 56, 38, 41, 28, 7, 18, 56, 41, 55, 36, 41, 36, 44, 4, 57, 30, 24, 20, 46, 56, 31, 24, 7, 26, 13, 54, 8]",5.02,33,0
C00623,"[55, 5, 44, 13, 29, 20, 14, 32, 50, 27, 56, 25, 52, 4, 21, 18, 39, 15, 53, 38, 48, 52, 24, 8, 28, 21, 16, 54, 16, 35]",21.91,12,0
C00624,"[17, 9, 57, 35, 52, 29, 39, 18, 12, 19, 48, 22, 59, 56, 49, 52, 15, 1, 2, 8, 22, 25, 2, 51, 9, 9, 13, 6, 30, 15]",11.75,32,0
C00625,"[51, 53, 15, 50, 7, 58, 11, 40, 38, 40, 2, 51, 48, 39, 10, 44, 17, 7, 54, 40, 39, 4, 35, 51, 47, 36, 31, 25, 41, 13]",13.08,24,0
C00626,"[18, 21, 48, 1, 36, 50, 8, 52, 48, 21, 43, 52, 53, 53, 21, 27, 19, 23, 51, 50, 51, 43, 35, 40, 52, 51, 42, 48, 5, 52]",25.45,14,0
C00627,"[41, 8, 11, 16, 39, 47, 24, 21, 52, 23, 49, 38, 47, 8, 7, 2, 30, 13, 23, 29, 38, 37, 20, 33, 29, 50, 15, 23, 42, 3]",40.72,5,0
C00628,"[37, 56, 29, 45, 8, 22, 53, 29, 2, 41, 49, 59, 50, 45, 1, 44, 20, 52, 21, 37, 8, 27, 47, 59, 35, 6, 45, 44, 19, 18]",37.32,5,0
C00629,"[56, 1, 25, 27, 7, 44, 42, 29, 31, 44, 43, 36, 19, 6, 25, 31, 9, 20, 10, 37, 27, 13, 41, 2, 50, 21, 33, 24, 53, 44]",29.75,32,0
C00630,"[42, 34, 9, 2, 55, 56, 30, 22, 46, 11, 55, 43, 17, 36, 13, 7, 16, 33, 45, 1, 11, 6, 20, 35, 44, 37, 41, 26, 58, 12]",27.2,33,0
C00631,"[30, 28, 27, 42, 19, 5, 58, 5, 41, 27, 28, 26, 27, 52, 49, 42, 21, 1, 54, 28, 48, 58, 58, 15, 55, 17, 26, 20, 25, 13]",21.65,4,0
C00632,"[33, 25, 8, 5, 6, 23, 52, 30, 14, 54, 23, 11, 31, 6, 11, 13, 12, 54, 2, 53, 35, 55, 36, 17, 28, 28, 22, 38, 7, 15]",48.65,30,0
C00633,"[32, 11, 24, 3, 30, 6, 58, 2, 14, 41, 18, 51, 44, 31, 13, 26, 44, 12, 18, 9, 49, 21, 48, 49, 53, 56, 40, 43, 24, 34]",28.23,17,0
C00634,"[8, 44, 53, 33, 23, 13, 54, 53, 49, 14, 14, 16, 49, 38, 58, 39, 26, 26, 1, 32, 57, 15, 52, 21, 18, 30, 58, 13, 24, 30]",13.07,3,1
C00635,"[2, 19, 47, 44, 47, 25, 50, 14, 6, 12, 20, 23, 30, 30, 38, 58, 30, 41, 30, 57, 58, 36, 49, 34, 16, 24, 14, 26, 8, 14]",11.89,13,0
C00636,"[31, 2, 48, 4, 1, 55, 20, 59, 14, 40, 25, 25, 3, 5, 38, 54, 26, 40, 38, 38, 4, 7, 30, 30, 56, 19, 39, 35, 40, 33]",30.76,18,0
C00637,"[33, 14, 38, 10, 57, 28, 14, 36, 38, 16, 21, 28, 33, 6, 41, 15, 44, 3, 43, 47, 35, 14, 2, 29, 4, 26, 51, 12, 2, 17]",26.38,23,1
C00638,"[35, 10, 48, 22, 41, 43, 21, 15, 35, 48, 21, 21, 21, 44, 32, 55, 5, 39, 9, 53, 18, 21, 8, 44, 52, 34, 10, 51, 41, 57]",0.88,35,1
C00639,"[24, 40, 24, 56, 32, 56, 33, 38, 44, 57, 56, 51, 59, 49, 34, 11, 31, 18, 23, 22, 43, 18, 40, 47, 41, 47, 39, 20, 13, 45]",41.59,33,0
C00640,"[1, 52, 4, 24, 36, 36, 45, 2, 28, 26, 23, 15, 36, 27, 6, 35, 39, 38, 35, 36, 10, 30, 53, 41, 38, 29, 52, 59, 43, 39]",35.35,17,0
C00641,"[50, 4, 5, 4, 36, 59, 45, 16, 25, 14, 11, 29, 34, 22, 14, 56, 24, 59, 39, 26, 43, 36, 39, 16, 58, 38, 59, 32, 6, 34]",33.26,34,0
C00642,"[56, 8, 30, 27, 7, 27, 25, 56, 46, 41, 15, 25, 22, 18, 12, 23, 51, 45, 39, 25, 10, 30, 10, 34, 46, 13, 54, 29, 38, 41]",3.9,12,0
C00643,"[45, 9, 13, 37, 14, 37, 9, 8, 39, 40, 54, 3, 55, 56, 47, 40, 33, 32, 7, 19, 34, 14, 50, 47, 46, 56, 57, 19, 51, 54]",18.42,5,1
C00644,"[59, 26, 17, 54, 28, 19, 27, 48, 52, 57, 19, 33, 51, 7, 29, 55, 43, 5, 30, 49, 43, 56, 58, 8, 42, 12, 42, 13, 26, 18]",46.8,27,0
C00645,"[42, 51, 52, 49, 20, 16, 37, 3, 27, 15, 58, 34, 45, 22, 40, 23, 59, 49, 4, 51, 54, 57, 41, 23, 47, 9, 24, 21, 41, 46]",43.2,13,0
C00646,"[55, 53, 16, 56, 55, 25, 26, 49, 45, 9, 15, 39, 33, 1, 5, 56, 9, 44, 6, 28, 45, 26, 28, 40, 15, 6, 27, 38, 4, 11]",14.63,26,0
C00647,"[21, 30, 18, 35, 3, 12, 27, 53, 30, 21, 38, 21, 38, 40, 15, 18, 52, 29, 48, 38, 21, 17, 41, 51, 18, 57, 55, 37, 38, 12]",8.27,14,1
C00648,"[11, 48, 52, 49, 20, 9, 1, 58, 3, 21, 23, 9, 54, 19, 45, 55, 46, 52, 19, 23, 27, 27, 39, 36, 12, 55, 27, 46, 34, 33]",22.73,32,1
C00649,"[28, 31, 32, 50, 20, 40, 35, 31, 58, 31, 38, 22, 45, 41, 9, 52, 9, 15, 13, 22, 16, 32, 2, 26, 14, 59, 38, 34, 8, 36]",18.11,11,1
C00650,"[21, 56, 46, 43, 56, 28, 46, 44, 48, 6, 20, 31, 33, 44, 7, 8, 9, 2, 17, 52, 45, 37, 42, 44, 17, 53, 38, 35, 47, 39]",34.27,16,0
C00651,"[30, 6, 4, 51, 37, 35, 58, 57, 9, 6, 13, 59, 22, 28, 30, 52, 36, 2, 58, 36, 8, 45, 42, 50, 9, 1, 13, 50, 15, 32]",48.34,22,0
C00652,"[34, 43, 31, 14, 54, 47, 14, 48, 55, 29, 47, 19, 27, 9, 37, 37, 43, 28, 52, 57, 24, 28, 36, 52, 18, 25, 35, 4, 14, 39]",18.47,16,0
C00653,"[26, 8, 24, 16, 20, 15, 7, 58, 17, 22, 22, 54, 12, 18, 56, 46, 47, 15, 37, 16, 5, 2, 52, 28, 57, 41, 54, 27, 31, 41]",3.58,13,0
C00654,"[36, 47, 43, 1, 50, 29, 1, 8, 57, 16, 58, 28, 22, 18, 22, 41, 12, 19, 25, 50, 59, 5, 59, 34, 39, 59, 10, 47, 57, 7]",44.93,12,0
C00655,"[37, 47, 52, 52, 15, 42, 24, 26, 26, 46, 26, 58, 10, 17, 53, 14, 2, 48, 13, 27, 9, 7, 48, 10, 56, 54, 9, 22, 23, 7]",2.38,18,0
C00656,"[48, 9, 27, 24, 29, 17, 20, 7, 43, 40, 7, 28, 19, 20, 44, 39, 40, 7, 6, 25, 41, 59, 13, 39, 40, 22, 49, 17, 48, 22]",47.66,29,1
C00657,"[34, 8, 49, 45, 18, 24, 54, 42, 2, 2, 27, 14, 48, 39, 53, 53, 56, 12, 32, 28, 55, 28, 46, 25, 4, 26, 36, 50, 3, 1]",33.4,18,0
C00658,"[17, 7, 48, 5, 19, 39, 46, 34, 35, 49, 16, 40, 50, 47, 39, 27, 41, 38, 50, 50, 25, 26, 56, 14, 14, 14, 25, 36, 4, 47]",47.11,2,0
C00659,"[15, 32, 18, 14, 58, 1, 42, 20, 10, 10, 59, 24, 34, 28, 27, 40, 1, 33, 4, 7, 9, 16, 5, 34, 23, 43, 50, 25, 57, 51]",10.38,2,0
C00660,"[13, 24, 11, 52, 51, 17, 37, 13, 27, 20, 33, 42, 32, 8, 56, 29, 40, 19, 6, 44, 39, 48, 41, 21, 57, 22, 42, 10, 10, 52]",2.51,3,0
C00661,"[29, 16, 1, 17, 30, 26, 53, 46, 19, 53, 21, 17, 46, 40, 21, 53, 41, 40, 45, 49, 19, 7, 17, 1, 37, 57, 6, 26, 2, 59]",24.67,29,1
C00662,"[32, 57, 48, 54, 5, 37, 31, 12, 35, 30, 48, 6, 15, 15, 16, 20, 13, 44, 42, 46, 31, 34, 29, 3, 9, 11, 11, 25, 22, 42]",22.81,8,0
C00663,"[58, 46, 9, 20, 59, 21, 10, 22, 29, 9, 5, 40, 11, 1, 53, 42, 1, 58, 54, 39, 46, 5, 49, 22, 26, 53, 6, 32, 48, 11]",16.91,11,0
C00664,"[10, 47, 39, 55, 34, 31, 12, 51, 44, 16, 38, 3, 2, 52, 5, 11, 58, 25, 35, 35, 22, 37, 22, 55, 11, 32, 35, 31, 45, 53]",47.9,12,0
C00665,"[8, 20, 42, 34, 4, 18, 51, 4, 20, 58, 9, 16, 26, 38, 25, 4, 41, 59, 45, 41, 38, 53, 19, 14, 21, 15, 3, 37, 53, 50]",41.22,32,0
C00666,"[46, 16, 14, 9, 47, 7, 14, 6, 21, 15, 52, 8, 34, 40, 1, 32, 58, 49, 51, 5, 30, 22, 20, 16, 7, 7, 50, 50, 2, 47]",33.25,4,0
C00667,"[14, 31, 50, 41, 14, 5, 11, 40, 5, 29, 11, 5, 49, 54, 32, 36, 15, 19, 22, 34, 56, 17, 12, 25, 56, 17, 10, 28, 57, 18]",8.56,9,0
C00668,"[51, 18, 45, 32, 14, 56, 16, 50, 58, 18, 16, 17, 7, 12, 34, 10, 5, 21, 3, 19, 45, 44, 35, 6, 14, 4, 45, 51, 18, 29]",36.85,24,0
C00669,"[35, 52, 38, 16, 20, 24, 35, 44, 51, 19, 56, 4, 33, 2, 13, 58, 45, 30, 34, 30, 51, 54, 24, 48, 44, 33, 41, 49, 10, 18]",36.49,16,0
